불용일자,불용확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,물품상태,사유
2025-07-22,,badbergjr,박대리,대기,4322260923908131,네트워크라우터,M201600722,2016-08-18,1094000,2016-08-24,소프트웨어융합대학RC행정팀(ERICA),운용,9,불용품,노후화(성능저하)
2021-05-14,2021-06-08,badbergjr,박대리,확정,4322260923908131,네트워크라우터,M201600723,2016-08-18,1094000,2016-08-24,소프트웨어융합대학RC행정팀(ERICA),불용,9,불용품,수리비용과다
2020-08-28,2020-09-18,badbergjr,박대리,확정,4322260923908131,네트워크라우터,M201500724,2015-06-15,1092000,2015-06-20,소프트웨어융합대학RC행정팀(ERICA),불용,9,불용품,노후화(성능저하)
2020-08-18,2020-09-07,badbergjr,박대리,확정,4322260923908131,네트워크라우터,M201500725,2015-06-15,1092000,2015-06-20,소프트웨어융합대학RC행정팀(ERICA),불용,9,폐품,고장/파손
2024-10-09,,badbergjr,박대리,대기,4322260923908131,네트워크라우터,M201500726,2015-08-19,541000,2015-08-26,소프트웨어융합대학RC행정팀(ERICA),운용,9,불용품,수리비용과다
2025-07-14,2025-08-01,badbergjr,박대리,확정,4322260923908131,네트워크라우터,M201800728,2018-02-10,582000,2018-02-14,소프트웨어융합대학RC행정팀(ERICA),불용,9,불용품,노후화(성능저하)
2025-07-26,2025-08-21,badbergjr,박대리,확정,4322260923908131,네트워크라우터,M201900729,2019-09-06,566000,2019-09-09,소프트웨어융합대학RC행정팀(ERICA),불용,9,불용품,수리비용과다
2025-10-29,2025-11-26,badbergjr,박대리,확정,4320180323809899,하드디스크드라이브,M201900730,2019-03-14,11674000,2019-03-17,소프트웨어융합대학RC행정팀(ERICA),불용,7,폐품,고장/파손
2024-10-12,2024-11-01,badbergjr,박대리,확정,4320180323809899,하드디스크드라이브,M201900731,2019-03-14,11674000,2019-03-17,소프트웨어융합대학RC행정팀(ERICA),불용,7,폐품,고장/파손
2019-05-02,2019-05-19,badbergjr,박대리,확정,4320180323809899,하드디스크드라이브,M201600732,2016-06-28,10340000,2016-07-01,소프트웨어융합대학RC행정팀(ERICA),불용,7,불용품,수리비용과다
2022-05-05,2022-05-25,badbergjr,박대리,확정,4320180323809899,하드디스크드라이브,M201600733,2016-06-28,10340000,2016-07-01,소프트웨어융합대학RC행정팀(ERICA),불용,7,불용품,노후화(성능저하)
2020-11-25,,badbergjr,박대리,반려,4320180323809899,하드디스크드라이브,M201500736,2015-03-06,5206000,2015-03-10,소프트웨어융합대학RC행정팀(ERICA),운용,7,불용품,수리비용과다
2023-01-26,2023-02-22,badbergjr,박대리,확정,4320180323809899,하드디스크드라이브,M201900738,2019-06-20,5889000,2019-06-27,소프트웨어융합대학RC행정팀(ERICA),불용,7,폐품,고장/파손
2025-01-20,2025-02-06,badbergjr,박대리,확정,4320180323809899,하드디스크드라이브,M201800739,2018-12-04,5647000,2018-12-10,소프트웨어융합대학RC행정팀(ERICA),불용,7,불용품,수리비용과다
2018-03-16,2018-04-13,badbergjr,박대리,확정,5610170325114372,책상,M201700747,2017-05-04,121680000,2017-05-13,소프트웨어융합대학RC행정팀(ERICA),불용,9,중고품,구형화
2017-12-12,2018-01-11,badbergjr,박대리,확정,5610170325114372,책상,M201700759,2017-05-04,121680000,2017-05-13,소프트웨어융합대학RC행정팀(ERICA),불용,9,중고품,활용부서부재
2025-07-18,,badbergjr,박대리,대기,5610170325114372,책상,M201700760,2017-05-04,121680000,2017-05-13,소프트웨어융합대학RC행정팀(ERICA),반납,9,신품,활용부서부재
2025-01-10,2025-02-06,badbergjr,박대리,확정,5610170325114372,책상,M201800761,2018-12-28,6394000,2019-01-01,소프트웨어융합대학RC행정팀(ERICA),불용,9,폐품,고장/파손
2016-05-28,,badbergjr,박대리,반려,5610170325114372,책상,M201500774,2015-06-23,80402000,2015-07-11,소프트웨어융합대학RC행정팀(ERICA),반납,9,신품,공용전환
2015-09-08,2015-09-22,badbergjr,박대리,확정,5610170325114372,책상,M201500777,2015-06-23,80402000,2015-07-11,소프트웨어융합대학RC행정팀(ERICA),불용,9,신품,활용부서부재
2022-06-01,2022-06-25,badbergjr,박대리,확정,5610170325114372,책상,M201500778,2015-06-23,80402000,2015-07-11,소프트웨어융합대학RC행정팀(ERICA),불용,9,폐품,고장/파손
2016-03-16,2016-04-06,badbergjr,박대리,확정,5610170325114372,책상,M201500779,2015-06-23,80402000,2015-07-11,소프트웨어융합대학RC행정팀(ERICA),불용,9,신품,활용부서부재
2026-02-08,2026-02-08,badbergjr,박대리,확정,5610170325114372,책상,M202500780,2025-12-13,93492000,2025-12-25,소프트웨어융합대학RC행정팀(ERICA),불용,9,신품,공용전환
2017-09-22,2017-10-19,badbergjr,박대리,확정,5610170325114372,책상,M201700808,2017-03-03,116337000,2017-03-12,소프트웨어융합대학RC행정팀(ERICA),불용,9,신품,활용부서부재
2017-05-25,2017-06-18,badbergjr,박대리,확정,5610170325114372,책상,M201700810,2017-03-03,116337000,2017-03-12,소프트웨어융합대학RC행정팀(ERICA),불용,9,중고품,공용전환
2017-10-22,,badbergjr,박대리,반려,5610170325114372,책상,M201700811,2017-03-03,116337000,2017-03-12,소프트웨어융합대학RC행정팀(ERICA),반납,9,신품,활용부서부재
2024-10-16,,badbergjr,박대리,대기,5611210224128496,작업용의자,M201700835,2017-10-05,1001000,2017-10-23,소프트웨어융합대학RC행정팀(ERICA),운용,8,불용품,노후화(성능저하)
2025-08-31,,badbergjr,박대리,대기,5611210224128496,작업용의자,M201700836,2017-10-05,1001000,2017-10-23,소프트웨어융합대학RC행정팀(ERICA),운용,8,불용품,수리비용과다
2025-10-08,2025-10-27,badbergjr,박대리,확정,5611210224128496,작업용의자,M201700840,2017-10-05,1001000,2017-10-23,소프트웨어융합대학RC행정팀(ERICA),불용,8,불용품,노후화(성능저하)
2023-02-10,2023-03-05,badbergjr,박대리,확정,5611210224128496,작업용의자,M201800851,2018-05-19,1408000,2018-06-02,소프트웨어융합대학RC행정팀(ERICA),불용,8,폐품,고장/파손
2025-09-13,,badbergjr,박대리,대기,5611210224128496,작업용의자,M201900859,2019-10-12,1649000,2019-10-23,소프트웨어융합대학RC행정팀(ERICA),반납,8,중고품,공용전환
2024-12-24,2025-01-07,badbergjr,박대리,확정,5611210224128496,작업용의자,M201900865,2019-10-12,1649000,2019-10-23,소프트웨어융합대학RC행정팀(ERICA),불용,8,불용품,노후화(성능저하)
2025-04-19,,badbergjr,박대리,대기,5611210224128496,작업용의자,M201900872,2019-10-12,1649000,2019-10-23,소프트웨어융합대학RC행정팀(ERICA),반납,8,신품,활용부서부재
2025-07-19,,badbergjr,박대리,대기,5611210224128496,작업용의자,M201900882,2019-04-25,1564000,2019-05-06,소프트웨어융합대학RC행정팀(ERICA),운용,8,불용품,노후화(성능저하)
2019-09-12,2019-10-06,badbergjr,박대리,확정,5611210224128496,작업용의자,M201900883,2019-04-25,1564000,2019-05-06,소프트웨어융합대학RC행정팀(ERICA),불용,8,중고품,공용전환
2025-03-10,,badbergjr,박대리,대기,5611210224128496,작업용의자,M201900884,2019-04-25,1564000,2019-05-06,소프트웨어융합대학RC행정팀(ERICA),운용,8,불용품,수리비용과다
2025-12-24,,badbergjr,박대리,반려,5611210224128496,작업용의자,M201900888,2019-04-25,1564000,2019-05-06,소프트웨어융합대학RC행정팀(ERICA),운용,8,폐품,고장/파손
2025-04-25,2025-05-09,badbergjr,박대리,확정,5611210224128496,작업용의자,M201700893,2017-03-05,198000,2017-03-11,소프트웨어융합대학RC행정팀(ERICA),불용,8,폐품,고장/파손
2023-08-14,2023-09-05,badbergjr,박대리,확정,5611210224128496,작업용의자,M201500900,2015-11-26,1564000,2015-12-06,소프트웨어융합대학RC행정팀(ERICA),불용,8,폐품,고장/파손
2025-09-03,,badbergjr,박대리,대기,5611210224128496,작업용의자,M201500902,2015-11-26,1564000,2015-12-06,소프트웨어융합대학RC행정팀(ERICA),운용,8,불용품,노후화(성능저하)
2025-05-25,2025-06-17,badbergjr,박대리,확정,5611210224128496,작업용의자,M201500905,2015-11-26,1564000,2015-12-06,소프트웨어융합대학RC행정팀(ERICA),불용,8,폐품,고장/파손
2025-10-01,,badbergjr,박대리,대기,5611210224128496,작업용의자,M201500906,2015-11-26,1564000,2015-12-06,소프트웨어융합대학RC행정팀(ERICA),운용,8,폐품,고장/파손
2025-01-21,2025-02-14,badbergjr,박대리,확정,5611210224128496,작업용의자,M201500907,2015-11-26,1564000,2015-12-06,소프트웨어융합대학RC행정팀(ERICA),불용,8,불용품,노후화(성능저하)
2025-02-23,2025-03-16,badbergjr,박대리,확정,5611210224128496,작업용의자,M201500908,2015-11-26,1564000,2015-12-06,소프트웨어융합대학RC행정팀(ERICA),불용,8,불용품,수리비용과다
2024-10-20,2024-11-11,badbergjr,박대리,확정,5611210224128496,작업용의자,M201500912,2015-11-26,1564000,2015-12-06,소프트웨어융합대학RC행정팀(ERICA),불용,8,불용품,노후화(성능저하)
2026-01-07,2026-01-31,badbergjr,박대리,확정,5611210224128496,작업용의자,M201500913,2015-11-26,1564000,2015-12-06,소프트웨어융합대학RC행정팀(ERICA),불용,8,불용품,수리비용과다
2024-04-04,2024-05-04,badbergjr,박대리,확정,5611210224128496,작업용의자,M201500914,2015-11-26,1564000,2015-12-06,소프트웨어융합대학RC행정팀(ERICA),불용,8,불용품,수리비용과다
2025-08-04,2025-08-23,badbergjr,박대리,확정,5611210224128496,작업용의자,M201500915,2015-11-26,1564000,2015-12-06,소프트웨어융합대학RC행정팀(ERICA),불용,8,폐품,고장/파손
2023-08-04,2023-09-01,badbergjr,박대리,확정,5611210224128496,작업용의자,M201500916,2015-11-26,1564000,2015-12-06,소프트웨어융합대학RC행정팀(ERICA),불용,8,불용품,수리비용과다
2017-03-05,2017-04-01,badbergjr,박대리,확정,5611210224128496,작업용의자,M201600934,2016-09-17,291000,2016-09-21,소프트웨어융합대학RC행정팀(ERICA),불용,8,중고품,구형화
2025-03-12,2025-04-04,badbergjr,박대리,확정,5611210224128496,작업용의자,M201600936,2016-09-17,291000,2016-09-21,소프트웨어융합대학RC행정팀(ERICA),불용,8,불용품,수리비용과다
2024-05-01,2024-05-15,badbergjr,박대리,확정,5611210224128496,작업용의자,M201700943,2017-02-08,1740000,2017-02-21,소프트웨어융합대학RC행정팀(ERICA),불용,8,불용품,수리비용과다
2025-07-05,2025-07-25,badbergjr,박대리,확정,5611210224128496,작업용의자,M201700945,2017-02-08,1740000,2017-02-21,소프트웨어융합대학RC행정팀(ERICA),불용,8,폐품,고장/파손
2025-05-13,,badbergjr,박대리,대기,5611210224128496,작업용의자,M201700948,2017-02-08,1740000,2017-02-21,소프트웨어융합대학RC행정팀(ERICA),운용,8,불용품,수리비용과다
2025-03-24,2025-04-18,badbergjr,박대리,확정,5611210224128496,작업용의자,M201700952,2017-02-08,1740000,2017-02-21,소프트웨어융합대학RC행정팀(ERICA),불용,8,불용품,노후화(성능저하)
2025-01-01,,badbergjr,박대리,대기,5612179825616834,칠판보조장,M202200965,2022-08-22,23350000,2022-08-29,소프트웨어융합대학RC행정팀(ERICA),반납,7,신품,공용전환
2019-05-04,2019-05-27,badbergjr,박대리,확정,4411191125460962,인터랙티브화이트보드및액세서리,M201500968,2015-05-26,47462000,2015-06-01,소프트웨어융합대학RC행정팀(ERICA),불용,7,불용품,수리비용과다
2018-04-22,2018-05-19,badbergjr,박대리,확정,4411191125460962,인터랙티브화이트보드및액세서리,M201500969,2015-05-26,47462000,2015-06-01,소프트웨어융합대학RC행정팀(ERICA),불용,7,불용품,수리비용과다
2025-04-13,2025-05-13,badbergjr,박대리,확정,4411191125460962,인터랙티브화이트보드및액세서리,M201500972,2015-09-25,23382000,2015-09-29,소프트웨어융합대학RC행정팀(ERICA),불용,7,폐품,고장/파손
2024-09-29,2024-10-16,badbergjr,박대리,확정,4411191125460962,인터랙티브화이트보드및액세서리,M201700975,2017-02-16,25691000,2017-02-23,소프트웨어융합대학RC행정팀(ERICA),불용,7,폐품,고장/파손
2018-11-14,2018-12-07,badbergjr,박대리,확정,4512150425468676,디지털카메라,M201800979,2018-03-22,2969000,2018-03-25,소프트웨어융합대학RC행정팀(ERICA),불용,8,중고품,공용전환
2025-07-22,,badbergjr,박대리,대기,4410150325652906,다기능복사기,M201500980,2015-11-21,898000,2015-11-27,소프트웨어융합대학RC행정팀(ERICA),운용,8,불용품,노후화(성능저하)
2024-12-07,,badbergjr,박대리,대기,4410150325652906,다기능복사기,M201500984,2015-05-18,457000,2015-05-25,소프트웨어융합대학RC행정팀(ERICA),운용,8,불용품,노후화(성능저하)
2022-11-15,2022-12-14,badbergjr,박대리,확정,4410150325652906,다기능복사기,M201700986,2017-02-25,471000,2017-03-01,소프트웨어융합대학RC행정팀(ERICA),불용,8,불용품,노후화(성능저하)
2024-04-01,2024-04-18,badbergjr,박대리,확정,4410150325652906,다기능복사기,M201500989,2015-08-16,910000,2015-08-20,소프트웨어융합대학RC행정팀(ERICA),불용,8,불용품,노후화(성능저하)
2020-12-10,2020-12-29,badbergjr,박대리,확정,4410150325652906,다기능복사기,M201500990,2015-08-16,910000,2015-08-20,소프트웨어융합대학RC행정팀(ERICA),불용,8,폐품,고장/파손
2025-06-29,2025-07-15,badbergjr,박대리,확정,4016160225676461,공기청정기,M201900995,2019-05-16,1788000,2019-05-22,소프트웨어융합대학RC행정팀(ERICA),불용,9,불용품,노후화(성능저하)
2025-12-15,,badbergjr,박대리,대기,4016160225676461,공기청정기,M201700996,2017-02-10,1698000,2017-02-15,소프트웨어융합대학RC행정팀(ERICA),운용,9,불용품,노후화(성능저하)
2024-08-11,2024-09-05,badbergjr,박대리,확정,4016160225676461,공기청정기,M201700997,2017-02-10,1698000,2017-02-15,소프트웨어융합대학RC행정팀(ERICA),불용,9,불용품,수리비용과다
2020-01-30,2020-02-14,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500998,2015-07-06,3354000,2015-07-13,공학대학RC행정팀(ERICA),불용,6,폐품,고장/파손
2020-06-26,2020-07-15,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500999,2015-07-06,3354000,2015-07-13,공학대학RC행정팀(ERICA),불용,6,폐품,고장/파손
2019-04-01,2019-04-25,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201501000,2015-07-06,3354000,2015-07-13,공학대학RC행정팀(ERICA),불용,6,폐품,고장/파손
2024-06-03,2024-06-23,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201901004,2019-08-11,3771000,2019-08-16,공학대학RC행정팀(ERICA),불용,6,불용품,노후화(성능저하)
2023-10-05,,badbergjr,박대리,반려,4321150324343967,노트북컴퓨터,M201901005,2019-08-11,3771000,2019-08-16,공학대학RC행정팀(ERICA),운용,6,불용품,수리비용과다
2025-03-15,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201701010,2017-11-25,2448000,2017-11-28,공학대학RC행정팀(ERICA),운용,6,불용품,수리비용과다
2021-01-12,2021-02-08,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201701011,2017-11-25,2448000,2017-11-28,공학대학RC행정팀(ERICA),불용,6,폐품,고장/파손
2023-04-20,2023-05-13,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201901014,2019-04-10,16674000,2019-04-19,공학대학RC행정팀(ERICA),불용,6,폐품,고장/파손
2024-05-11,2024-06-09,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201901015,2019-04-10,16674000,2019-04-19,공학대학RC행정팀(ERICA),불용,6,불용품,수리비용과다
2022-12-08,2022-12-30,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201901016,2019-04-10,16674000,2019-04-19,공학대학RC행정팀(ERICA),불용,6,불용품,노후화(성능저하)
2023-06-12,,badbergjr,박대리,반려,4321150324343967,노트북컴퓨터,M201901017,2019-04-10,16674000,2019-04-19,공학대학RC행정팀(ERICA),운용,6,폐품,고장/파손
2023-11-25,2023-12-14,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201901018,2019-04-10,16674000,2019-04-19,공학대학RC행정팀(ERICA),불용,6,불용품,수리비용과다
2023-05-23,2023-06-07,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201901019,2019-04-10,16674000,2019-04-19,공학대학RC행정팀(ERICA),불용,6,불용품,수리비용과다
2023-07-04,2023-07-31,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201901020,2019-04-10,16674000,2019-04-19,공학대학RC행정팀(ERICA),불용,6,불용품,수리비용과다
2023-04-08,2023-04-30,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201901021,2019-04-10,16674000,2019-04-19,공학대학RC행정팀(ERICA),불용,6,폐품,고장/파손
2023-12-29,,badbergjr,박대리,반려,4321150324343967,노트북컴퓨터,M201901022,2019-04-10,16674000,2019-04-19,공학대학RC행정팀(ERICA),운용,6,폐품,고장/파손
2025-02-20,2025-03-16,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201901023,2019-04-10,16674000,2019-04-19,공학대학RC행정팀(ERICA),불용,6,폐품,고장/파손
